"","Date","Region","Store","Units.Sold","Average.Retail.Price","Sales.Rep","Endcap","Demo","Demo1.3","Demo4.5","Natural","Fitness"
"922","6/29/2010","PN","Bridgeport",648.3832487,3.59,1,1,0,0,0,1,0
"923","7/6/2010","PN","Bridgeport",776.2939057,3.315,1,1,0,0,0,1,0
"924","7/13/2010","PN","Bridgeport",737.209163,3.030714286,1,1,0,0,0,1,0
"925","5/4/2010","PN","Fremont",198.7120002,4.59,1,0,0,0,0,2,4
"926","5/11/2010","PN","Fremont",254.849693,4.6775,1,0,0,0,0,2,4
"927","5/18/2010","PN","Fremont",343.5724704,4.2025,1,0,0,0,0,2,4
"928","5/25/2010","PN","Fremont",291.4199813,4.512222222,1,0,0,0,0,2,4
"929","6/1/2010","PN","Fremont",269.0771547,4.2025,1,0,0,0,0,2,4
"930","6/8/2010","PN","Fremont",219.2467251,4.6775,1,0,0,0,0,2,4
"931","6/15/2010","PN","Fremont",325.6134268,4.162727273,1,0,0,0,0,2,4
"932","6/22/2010","PN","Fremont",296.142856,4.667777778,1,0,0,0,0,2,4
"933","6/29/2010","PN","Fremont",260.0377745,3.78,1,0,0,0,0,2,4
"934","7/6/2010","PN","Fremont",159.4744735,3.911666667,1,0,0,0,0,2,4
"935","7/13/2010","PN","Fremont",283.4931507,3.540909091,1,0,0,0,0,2,4
"936","5/4/2010","PN","Mill Plain",340.7244338,4.59,1,0,0,1,0,1,0
"937","5/11/2010","PN","Mill Plain",276.8823536,4.899090909,1,0,0,0,1,1,0
"938","5/18/2010","PN","Mill Plain",469.6665028,4.399090909,1,0,0,0,1,1,0
"939","5/25/2010","PN","Mill Plain",207.851919,4.054285714,1,0,0,0,0,1,0
"940","6/1/2010","PN","Mill Plain",247.3354523,4.054285714,1,0,0,0,0,1,0
"941","6/8/2010","PN","Mill Plain",233.3518879,4.447142857,1,0,0,0,0,1,0
"942","6/15/2010","PN","Mill Plain",247.0040933,4.174615385,1,0,0,0,0,1,0
"943","6/22/2010","PN","Mill Plain",424.7044432,4.447142857,1,0,1,0,0,1,0
"944","6/29/2010","PN","Mill Plain",310.5828647,4.197142857,1,0,0,1,0,1,0
"945","7/6/2010","PN","Mill Plain",347.1168644,3.303076923,1,0,0,1,0,1,0
"946","7/13/2010","PN","Mill Plain",331.3311171,3.637857143,1,0,0,1,0,1,0
"947","5/4/2010","PN","Redmond",219.4842044,4.216666667,1,0,0,0,0,2,3
"948","5/11/2010","PN","Redmond",218.5544314,4.216666667,1,0,0,0,0,2,3
"949","5/18/2010","PN","Redmond",214.9234231,4.09,1,0,0,0,0,2,3
"950","5/25/2010","PN","Redmond",221.3261074,3.79,1,0,0,0,0,2,3
"951","6/1/2010","PN","Redmond",195.6817754,3.697142857,1,0,0,0,0,2,3
"952","6/8/2010","PN","Redmond",218.6769308,4.216666667,1,0,0,0,0,2,3
"953","6/15/2010","PN","Redmond",652.7564418,3.729333333,1,1,0,0,0,2,3
"954","6/22/2010","PN","Redmond",891.0829415,3.594,1,1,1,0,0,2,3
"955","6/29/2010","PN","Redmond",926.0925642,3.268571429,1,1,1,1,0,2,3
"956","7/6/2010","PN","Redmond",787.3333969,3.364666667,1,1,0,1,0,2,3
"957","7/13/2010","PN","Redmond",784.7921193,3.364666667,1,1,0,1,0,2,3
"958","5/4/2010","PN","Roosevelt Square",304.4715796,4.523333333,1,0,0,0,1,3,2
"959","5/11/2010","PN","Roosevelt Square",300.7271195,4.49,1,0,0,0,1,3,2
"960","5/18/2010","PN","Roosevelt Square",222.5322953,4.413076923,1,0,0,0,0,3,2
"961","5/25/2010","PN","Roosevelt Square",189.401626,4.413076923,1,0,0,0,0,3,2
"962","6/1/2010","PN","Roosevelt Square",207.1845553,4.196666667,1,0,0,0,0,3,2
"963","6/8/2010","PN","Roosevelt Square",273.1840676,4.4525,1,0,0,0,0,3,2
"964","6/15/2010","PN","Roosevelt Square",130.9100807,4.4525,1,0,0,0,0,3,2
"965","6/22/2010","PN","Roosevelt Square",824.6369684,4.343125,1,1,1,0,0,3,2
"966","6/29/2010","PN","Roosevelt Square",885.8067046,3.7275,1,1,1,1,0,3,2
"967","7/6/2010","PN","Roosevelt Square",703.0022742,3.713125,1,1,0,1,0,3,2
"968","7/13/2010","PN","Roosevelt Square",772.2077926,3.713125,1,1,0,1,0,3,2
"969","5/4/2010","PN","Tanasbourne",242.7965168,4.573333333,1,0,0,0,0,0,0
"970","5/11/2010","PN","Tanasbourne",176.1363259,4.216666667,1,0,0,0,0,0,0
"971","5/18/2010","PN","Tanasbourne",200.1705101,4.196666667,1,0,0,0,0,0,0
"972","5/25/2010","PN","Tanasbourne",214.1298906,4.083333333,1,0,0,0,0,0,0
"973","6/1/2010","PN","Tanasbourne",298.7739157,4.151538462,1,0,0,0,0,0,0
"974","6/8/2010","PN","Tanasbourne",231.3304401,4.318571429,1,0,0,0,0,0,0
"975","6/15/2010","PN","Tanasbourne",220.2857002,4.174615385,1,0,0,0,0,0,0
"976","6/22/2010","PN","Tanasbourne",173.379717,4.318571429,1,0,0,0,0,0,0
"977","6/29/2010","PN","Tanasbourne",240.3010514,4.197142857,1,0,0,0,0,0,0
"978","7/6/2010","PN","Tanasbourne",194.6995113,3.303076923,1,0,0,0,0,0,0
"979","7/13/2010","PN","Tanasbourne",295.7966175,3.648461538,1,0,0,0,0,0,0
"980","5/4/2010","PN","Westlake",273.2740458,4.216666667,1,0,0,0,0,1,0
"981","5/11/2010","PN","Westlake",228.231998,4.45,1,0,0,0,0,1,0
"982","5/18/2010","PN","Westlake",266.4031208,4.10875,1,0,0,0,0,1,0
"983","5/25/2010","PN","Westlake",288.415271,4.083333333,1,0,0,0,0,1,0
"984","6/1/2010","PN","Westlake",286.6364209,4.083333333,1,0,0,0,0,1,0
"985","6/8/2010","PN","Westlake",258.3053226,4.4525,1,0,0,0,0,1,0
"986","6/15/2010","PN","Westlake",200.3638766,4.197142857,1,0,0,0,0,1,0
"987","6/22/2010","PN","Westlake",247.3135152,4.4525,1,0,1,0,0,1,0
"988","6/29/2010","PN","Westlake",365.7747187,3.947142857,1,0,1,1,0,1,0
"989","7/6/2010","PN","Westlake",314.1579333,3.637857143,1,0,0,1,0,1,0
"990","7/13/2010","PN","Westlake",339.1918064,3.963125,1,0,0,1,0,1,0
"991","5/4/2010","RM","Academy",270.7489,4.29,1,0,0,0,0,1,2
"992","5/11/2010","RM","Academy",314.5058244,4.29,1,0,1,0,0,1,2
"993","5/18/2010","RM","Academy",390.6069792,4.085833333,1,0,0,1,0,1,2
"994","5/25/2010","RM","Academy",249.8623798,4.085833333,1,0,0,1,0,1,2
"995","6/1/2010","RM","Academy",222.0338943,4.793125,1,0,0,1,0,1,2
"996","6/8/2010","RM","Academy",276.3581971,4.147142857,1,0,0,0,1,1,2
"997","6/15/2010","RM","Academy",294.8631814,4.147142857,1,0,0,0,1,1,2
"998","6/22/2010","RM","Academy",383.4558071,4.05,1,0,1,0,0,1,2
"999","6/29/2010","RM","Academy",300.2942446,4.05,1,0,0,1,0,1,2
"1000","7/6/2010","RM","Academy",296.7431221,4.581333333,1,0,0,1,0,1,2
"1001","7/13/2010","RM","Academy",429.7977657,3.556923077,1,0,0,1,0,1,2
"1002","5/4/2010","RM","Belmar",297.217085,4.29,1,0,0,0,0,2,2
"1003","5/11/2010","RM","Belmar",268.4055667,4.29,1,0,0,0,0,2,2
"1004","5/18/2010","RM","Belmar",206.0279885,4.085833333,1,0,0,0,0,2,2
"1005","5/25/2010","RM","Belmar",201.9673415,4.085833333,1,0,0,0,0,2,2
"1006","6/1/2010","RM","Belmar",239.7269746,3.84,1,0,0,0,0,2,2
"1007","6/8/2010","RM","Belmar",171.3928186,4.259230769,1,0,0,0,0,2,2
"1008","6/15/2010","RM","Belmar",172.7455945,4.99,1,0,0,0,0,2,2
"1009","6/22/2010","RM","Belmar",379.2041274,3.768571429,1,0,1,0,0,2,2
"1010","6/29/2010","RM","Belmar",346.1493803,4.7025,1,0,0,1,0,2,2
"1011","7/6/2010","RM","Belmar",371.4853015,3.587857143,1,0,0,1,0,2,2
"1012","7/13/2010","RM","Belmar",302.6070852,3.845,1,0,0,1,0,2,2
"1013","5/4/2010","RM","Cerrillos (aka Santa Fe)",145.7833608,5.39,1,0,0,0,0,1,1
"1014","5/11/2010","RM","Cerrillos (aka Santa Fe)",309.0527625,5.018571429,1,0,0,0,0,1,1
"1015","5/18/2010","RM","Cerrillos (aka Santa Fe)",154.5978808,5.215,1,0,0,0,0,1,1
"1016","5/25/2010","RM","Cerrillos (aka Santa Fe)",247.7256456,4.881666667,1,0,0,0,0,1,1
"1017","6/1/2010","RM","Cerrillos (aka Santa Fe)",227.9923633,3.966666667,1,0,0,0,0,1,1
"1018","6/8/2010","RM","Cerrillos (aka Santa Fe)",226.5964968,3.997692308,1,0,0,0,0,1,1
"1019","6/15/2010","RM","Cerrillos (aka Santa Fe)",233.3152108,4.895882353,1,0,0,0,0,1,1
"1020","6/22/2010","RM","Cerrillos (aka Santa Fe)",215.2072262,4.9275,1,0,0,0,0,1,1
"1021","6/29/2010","RM","Cerrillos (aka Santa Fe)",233.4145412,4.316666667,1,0,0,0,0,1,1
"1022","7/6/2010","RM","Cerrillos (aka Santa Fe)",297.1176923,4.121333333,1,0,0,0,0,1,1
"1023","7/13/2010","RM","Cerrillos (aka Santa Fe)",258.4623088,4.680666667,1,0,0,0,0,1,1
"1024","5/4/2010","RM","Fort Collins",336.2213322,4.317272727,1,0,0,0,1,2,4
"1025","5/11/2010","RM","Fort Collins",364.174539,4.523333333,1,0,0,0,1,2,4
"1026","5/18/2010","RM","Fort Collins",291.1947988,4.946923077,1,0,1,0,0,2,4
"1027","5/25/2010","RM","Fort Collins",279.6296425,4.693846154,1,0,0,1,0,2,4
"1028","6/1/2010","RM","Fort Collins",328.5646451,4.843571429,1,0,0,1,0,2,4
"1029","6/8/2010","RM","Fort Collins",329.4023282,4.7025,1,0,0,1,0,2,4
"1030","6/15/2010","RM","Fort Collins",211.3729347,4.895882353,1,0,0,0,1,2,4
"1031","6/22/2010","RM","Fort Collins",428.3501605,4.025714286,1,0,1,0,1,2,4
"1032","6/29/2010","RM","Fort Collins",412.7917844,4.836666667,1,0,1,1,0,2,4
"1033","7/6/2010","RM","Fort Collins",328.221083,4.247333333,1,0,0,1,0,2,4
"1034","7/13/2010","RM","Fort Collins",269.8339893,4.544375,1,0,0,1,0,2,4
"1035","5/4/2010","RM","Highlands Ranch",286.1382919,4.062727273,1,0,0,0,0,0,3
"1036","5/11/2010","RM","Highlands Ranch",100.0997608,4.723333333,1,0,0,0,0,0,3
"1037","5/18/2010","RM","Highlands Ranch",202.2117778,4.094545455,1,0,0,0,0,0,3
"1038","5/25/2010","RM","Highlands Ranch",277.0518435,4.058181818,1,0,1,0,0,0,3
"1039","6/1/2010","RM","Highlands Ranch",432.8902526,3.84,1,0,1,1,0,0,3
"1040","6/8/2010","RM","Highlands Ranch",427.7926261,5.166923077,1,0,1,1,0,0,3
"1041","6/15/2010","RM","Highlands Ranch",241.0467439,4.05,1,0,0,1,0,0,3
"1042","6/22/2010","RM","Highlands Ranch",556.5500417,3.851538462,1,0,1,1,1,0,3
"1043","6/29/2010","RM","Highlands Ranch",309.9996663,3.851538462,1,0,0,1,1,0,3
"1044","7/6/2010","RM","Highlands Ranch",409.7356779,4.444285714,1,0,0,1,1,0,3
"1045","7/13/2010","RM","Highlands Ranch",347.3582579,4.314666667,1,0,0,1,1,0,3
"1046","5/4/2010","RM","Metcalf",305.0494445,4.39,1,0,0,0,0,1,0
"1047","5/11/2010","RM","Metcalf",219.6553522,4.34,1,0,0,0,0,1,0
"1048","5/18/2010","RM","Metcalf",239.0531673,4.095,1,0,0,0,0,1,0
"1049","5/25/2010","RM","Metcalf",249.1404755,3.814,1,0,0,0,0,1,0
"1050","6/1/2010","RM","Metcalf",263.4753117,3.814,1,0,0,0,0,1,0
"1051","6/8/2010","RM","Metcalf",666.7293515,3.326,1,1,0,0,0,1,0
"1052","6/15/2010","RM","Metcalf",711.8649399,3.198666667,1,1,0,0,0,1,0
"1053","6/22/2010","RM","Metcalf",328.157804,4.366666667,1,0,0,0,0,1,0
"1054","6/29/2010","RM","Metcalf",144.5952204,3.979090909,1,0,0,0,0,1,0
"1055","7/6/2010","RM","Metcalf",266.1295672,4.956153846,1,0,0,0,0,1,0
"1056","7/13/2010","RM","Metcalf",277.1874677,3.813636364,1,0,0,0,0,1,0
"1057","5/4/2010","RM","Pearl",153.9777997,5.018571429,1,0,0,0,0,1,2
"1058","5/11/2010","RM","Pearl",232.9148621,5.018571429,1,0,0,0,0,1,2
"1059","5/18/2010","RM","Pearl",308.276752,4.463529412,1,0,1,0,0,1,2
"1060","5/25/2010","RM","Pearl",272.2057008,5.010588235,1,0,0,1,0,1,2
"1061","6/1/2010","RM","Pearl",355.8712457,4.881666667,1,0,0,1,0,1,2
"1062","6/8/2010","RM","Pearl",337.1757631,4.832941176,1,0,0,1,0,1,2
"1063","6/15/2010","RM","Pearl",361.361552,5.230555556,1,0,1,0,1,1,2
"1064","6/22/2010","RM","Pearl",1041.200256,4.083529412,1,1,1,1,1,1,2
"1065","6/29/2010","RM","Pearl",753.3879872,4.083529412,1,1,0,1,0,1,2
"1066","7/6/2010","RM","Pearl",192.0775977,4.747058824,1,0,0,1,0,1,2
"1067","7/13/2010","RM","Pearl",390.6428764,4.148,1,0,0,1,1,1,2
"1068","5/4/2010","RM","Pike's Peak",256.2915491,4.499090909,1,0,0,0,0,2,4
"1069","5/11/2010","RM","Pike's Peak",184.6793167,5.483333333,1,0,0,0,0,2,4
"1070","5/18/2010","RM","Pike's Peak",259.9528676,4.293846154,1,0,0,0,0,2,4
"1071","5/25/2010","RM","Pike's Peak",325.8419191,4.058181818,1,0,0,0,0,2,4
"1072","6/1/2010","RM","Pike's Peak",291.7726894,4.025,1,0,0,0,0,2,4
"1073","6/8/2010","RM","Pike's Peak",126.7189449,6.251538462,1,0,0,0,0,2,4
"1074","6/15/2010","RM","Pike's Peak",206.7015335,5.671818182,1,0,0,0,0,2,4
"1075","6/22/2010","RM","Pike's Peak",201.9848923,5.666923077,1,0,0,0,0,2,4
"1076","6/29/2010","RM","Pike's Peak",303.1977757,3.851538462,1,0,0,0,0,2,4
"1077","7/6/2010","RM","Pike's Peak",342.4580283,4.138125,1,0,0,0,0,2,4
"1078","7/13/2010","RM","Pike's Peak",189.9242866,4.138125,1,0,0,0,0,2,4
"1079","5/4/2010","RM","Superior",192.1469362,4.49,1,0,0,0,0,1,4
"1080","5/11/2010","RM","Superior",166.4431242,4.49,1,0,0,0,0,1,4
"1081","5/18/2010","RM","Superior",235.7819112,4.163076923,1,0,0,0,0,1,4
"1082","5/25/2010","RM","Superior",284.6750146,4.057857143,1,0,0,0,0,1,4
"1083","6/1/2010","RM","Superior",214.0750487,3.966666667,1,0,0,0,0,1,4
"1084","6/8/2010","RM","Superior",183.7726311,5.443846154,1,0,0,0,0,1,4
"1085","6/15/2010","RM","Superior",289.2864213,4.29,1,0,0,0,0,1,4
"1086","6/22/2010","RM","Superior",397.1485814,4.29625,1,0,1,0,0,1,4
"1087","6/29/2010","RM","Superior",300.0467307,4.403333333,1,0,0,1,0,1,4
"1088","7/6/2010","RM","Superior",256.1843862,3.881333333,1,0,0,1,0,1,4
"1089","7/13/2010","RM","Superior",318.578289,4.138125,1,0,0,1,0,1,4
"1090","5/4/2010","RM","Tamarac",281.7651541,4.062727273,1,0,0,0,0,1,2
"1091","5/11/2010","RM","Tamarac",348.4667467,3.851538462,1,0,1,0,0,1,2
"1092","5/18/2010","RM","Tamarac",378.7191479,3.593571429,1,0,0,1,0,1,2
"1093","5/25/2010","RM","Tamarac",360.3041565,4.643125,1,0,0,1,0,1,2
"1094","6/1/2010","RM","Tamarac",342.7633553,4.773333333,1,0,0,1,0,1,2
"1095","6/8/2010","RM","Tamarac",360.5946499,5.454285714,1,0,0,0,1,1,2
"1096","6/15/2010","RM","Tamarac",283.6937635,4.483333333,1,0,0,0,1,1,2
"1097","6/22/2010","RM","Tamarac",248.0364411,4.759230769,1,0,0,0,0,1,2
"1098","6/29/2010","RM","Tamarac",378.9675755,3.768571429,1,0,1,0,0,1,2
"1099","7/6/2010","RM","Tamarac",270.2068727,4.950625,1,0,0,1,0,1,2
"1100","7/13/2010","RM","Tamarac",305.5005689,4.486666667,1,0,0,1,0,1,2
"1101","5/4/2010","SO","Alpharetta (aka Alpharetta Harry's)",194.9434358,4.047142857,0,0,0,0,0,2,3
"1102","5/11/2010","SO","Alpharetta (aka Alpharetta Harry's)",130.5952907,3.64,0,0,0,0,0,2,3
"1103","5/18/2010","SO","Alpharetta (aka Alpharetta Harry's)",232.0223217,3.765,0,0,0,0,0,2,3
"1104","5/25/2010","SO","Alpharetta (aka Alpharetta Harry's)",212.9553176,3.55,0,0,0,0,0,2,3
"1105","6/1/2010","SO","Alpharetta (aka Alpharetta Harry's)",162.3405292,3.534444444,0,0,0,0,0,2,3
"1106","6/8/2010","SO","Alpharetta (aka Alpharetta Harry's)",196.1859158,3.861428571,0,0,0,0,0,2,3
"1107","6/15/2010","SO","Alpharetta (aka Alpharetta Harry's)",189.9702217,3.64,0,0,0,0,0,2,3
"1108","6/22/2010","SO","Alpharetta (aka Alpharetta Harry's)",218.3732528,3.845555556,0,0,0,0,0,2,3
"1109","6/29/2010","SO","Alpharetta (aka Alpharetta Harry's)",116.2538935,4.0275,0,0,0,0,0,2,3
"1110","7/6/2010","SO","Alpharetta (aka Alpharetta Harry's)",244.4144613,3.625555556,0,0,0,0,0,2,3
"1111","7/13/2010","SO","Alpharetta (aka Alpharetta Harry's)",259.7984535,3.7875,0,0,0,0,0,2,3
"1112","5/4/2010","SO","Cobb (aka Cobb Harry's)",87.77358444,4.047142857,0,0,0,0,0,0,4
"1113","5/11/2010","SO","Cobb (aka Cobb Harry's)",245.9335243,3.715,0,0,0,0,0,0,4
"1114","5/18/2010","SO","Cobb (aka Cobb Harry's)",210.6833819,3.55,0,0,0,0,0,0,4
"1115","5/25/2010","SO","Cobb (aka Cobb Harry's)",178.4884674,3.456666667,0,0,0,0,0,0,4
"1116","6/1/2010","SO","Cobb (aka Cobb Harry's)",167.6050265,3.645555556,0,0,0,0,0,0,4
"1117","6/8/2010","SO","Cobb (aka Cobb Harry's)",198.3574886,3.64,0,0,0,0,0,0,4
"1118","6/15/2010","SO","Cobb (aka Cobb Harry's)",238.0936148,3.944545455,0,0,0,0,0,0,4
"1119","6/22/2010","SO","Cobb (aka Cobb Harry's)",175.3141936,3.9775,0,0,0,0,0,0,4
"1120","6/29/2010","SO","Cobb (aka Cobb Harry's)",191.4071879,4.565,0,0,0,0,0,0,4
"1121","7/6/2010","SO","Cobb (aka Cobb Harry's)",145.2813178,3.625555556,0,0,0,0,0,0,4
"1122","7/13/2010","SO","Cobb (aka Cobb Harry's)",275.5621188,3.44,0,0,0,0,0,0,4
"1123","5/4/2010","SO","Duluth",230.1112287,3.804285714,0,0,0,0,0,1,3
"1124","5/11/2010","SO","Duluth",168.7287995,3.432857143,0,0,0,0,0,1,3
"1125","5/18/2010","SO","Duluth",245.150879,3.456666667,0,0,0,0,0,1,3
"1126","5/25/2010","SO","Duluth",228.7583767,3.456666667,0,0,0,0,0,1,3
"1127","6/1/2010","SO","Duluth",79.24358504,3.456666667,0,0,0,0,0,1,3
"1128","6/8/2010","SO","Duluth",177.1364919,3.556666667,0,0,0,0,0,1,3
"1129","6/15/2010","SO","Duluth",212.0271455,3.556666667,0,0,0,0,0,1,3
"1130","6/22/2010","SO","Duluth",189.0860293,3.664444444,0,0,0,0,0,1,3
"1131","6/29/2010","SO","Duluth",140.5762642,3.69,0,0,0,0,0,1,3
"1132","7/6/2010","SO","Duluth",167.7746122,3.44,0,0,0,0,0,1,3
"1133","7/13/2010","SO","Duluth",249.0887558,3.57875,0,0,0,0,0,1,3
"1134","5/4/2010","SO","Green Hills",184.1811936,4.07,0,0,0,0,0,0,5
"1135","5/11/2010","SO","Green Hills",152.8483826,3.944545455,0,0,0,0,0,0,5
"1136","5/18/2010","SO","Green Hills",180.3436554,3.848333333,0,0,0,0,0,0,5
"1137","5/25/2010","SO","Green Hills",177.0758395,3.848333333,0,0,0,0,0,0,5
"1138","6/1/2010","SO","Green Hills",181.7423766,3.953636364,0,0,0,0,0,0,5
"1139","6/8/2010","SO","Green Hills",138.4189295,3.948333333,0,0,0,0,0,0,5
"1140","6/15/2010","SO","Green Hills",215.0055915,3.948333333,0,0,0,0,0,0,5
"1141","6/22/2010","SO","Green Hills",253.087219,4.0175,0,0,0,0,0,0,5
"1142","6/29/2010","SO","Green Hills",178.8585679,3.780909091,0,0,0,0,0,0,5
"1143","7/6/2010","SO","Green Hills",174.9881632,3.828333333,0,0,0,0,0,0,5
"1144","7/13/2010","SO","Green Hills",168.4589126,3.540909091,0,0,0,0,0,0,5
"1145","5/4/2010","SO","Mountain Brook",233.716997,3.99,0,0,0,0,0,1,1
"1146","5/11/2010","SO","Mountain Brook",149.6202612,4.04,0,0,0,0,0,1,1
"1147","5/18/2010","SO","Mountain Brook",164.8923113,3.848333333,0,0,0,0,0,1,1
"1148","5/25/2010","SO","Mountain Brook",212.5947606,3.848333333,0,0,0,0,0,1,1
"1149","6/1/2010","SO","Mountain Brook",223.9997208,3.756666667,0,0,0,0,0,1,1
"1150","6/8/2010","SO","Mountain Brook",265.7610675,3.665,0,0,0,0,0,1,1
"1151","6/15/2010","SO","Mountain Brook",157.2552266,3.6,0,0,0,0,0,1,1
"1152","6/22/2010","SO","Mountain Brook",178.6871631,4.165454545,0,0,0,0,0,1,1
"1153","6/29/2010","SO","Mountain Brook",277.6188584,5.096666667,0,0,0,0,0,1,1
"1154","7/6/2010","SO","Mountain Brook",325.6541729,3.491818182,0,0,0,0,0,1,1
"1155","7/13/2010","SO","Mountain Brook",231.0152963,3.496,0,0,0,0,0,1,1
"1156","5/4/2010","SO","Ponce de Lyon",196.7857801,4.047142857,0,0,0,0,0,2,2
"1157","5/11/2010","SO","Ponce de Lyon",146.2101817,3.743,0,0,0,0,0,2,2
"1158","5/18/2010","SO","Ponce de Lyon",139.5469623,3.642,0,0,0,0,0,2,2
"1159","5/25/2010","SO","Ponce de Lyon",72.62767696,3.55,0,0,0,0,0,2,2
"1160","6/1/2010","SO","Ponce de Lyon",234.8574271,3.55,0,0,0,0,0,2,2
"1161","6/8/2010","SO","Ponce de Lyon",236.2878958,3.745555556,0,0,0,0,0,2,2
"1162","6/15/2010","SO","Ponce de Lyon",141.778699,3.745555556,0,0,0,0,0,2,2
"1163","6/22/2010","SO","Ponce de Lyon",232.5816781,3.847777778,0,0,0,0,0,2,2
"1164","6/29/2010","SO","Ponce de Lyon",168.7548153,3.921,0,0,0,0,0,2,2
"1165","7/6/2010","SO","Ponce de Lyon",232.5123325,3.496,0,0,0,0,0,2,2
"1166","7/13/2010","SO","Ponce de Lyon",247.6113009,3.496,0,0,0,0,0,2,2
"1167","5/4/2010","SO","West Paces Ferry",123.5087106,4.367777778,0,0,0,0,0,1,2
"1168","5/11/2010","SO","West Paces Ferry",203.7445259,4.367777778,0,0,0,0,0,1,2
"1169","5/18/2010","SO","West Paces Ferry",226.2086018,3.848333333,0,0,0,0,0,1,2
"1170","5/25/2010","SO","West Paces Ferry",196.6162354,3.848333333,0,0,0,0,0,1,2
"1171","6/1/2010","SO","West Paces Ferry",156.1554233,3.848333333,0,0,0,0,0,1,2
"1172","6/8/2010","SO","West Paces Ferry",172.8251304,3.948333333,0,0,0,0,0,1,2
"1173","6/15/2010","SO","West Paces Ferry",195.4712164,3.948333333,0,0,0,0,0,1,2
"1174","6/22/2010","SO","West Paces Ferry",190.3194575,4.023333333,0,0,0,0,0,1,2
"1175","6/29/2010","SO","West Paces Ferry",58.14058246,4.171818182,0,0,0,0,0,1,2
"1176","7/6/2010","SO","West Paces Ferry",201.3611858,3.828333333,0,0,0,0,0,1,2
"1177","7/13/2010","SO","West Paces Ferry",236.7213849,3.828333333,0,0,0,0,0,1,2
"1178","5/4/2010","SP","Arroyo",291.0121386,5.171818182,1,0,0,1,0,3,2
"1179","5/11/2010","SP","Arroyo",392.0038694,4.804285714,1,0,0,0,1,3,2
"1180","5/18/2010","SP","Arroyo",232.2417597,4.684615385,1,0,0,0,1,3,2
"1181","5/25/2010","SP","Arroyo",278.4873602,4.357142857,1,0,0,0,0,3,2
"1182","6/1/2010","SP","Arroyo",240.1692755,4.193333333,1,0,0,0,0,3,2
"1183","6/8/2010","SP","Arroyo",229.2211912,4.943076923,1,0,0,0,0,3,2
"1184","6/15/2010","SP","Arroyo",226.5917247,4.856666667,1,0,1,0,0,3,2
"1185","6/22/2010","SP","Arroyo",300.1345327,4.856666667,1,0,0,1,0,3,2
"1186","6/29/2010","SP","Arroyo",457.336718,4.79,1,0,1,1,0,3,2
"1187","7/6/2010","SP","Arroyo",368.986455,3.910909091,1,0,0,1,0,3,2
"1188","7/13/2010","SP","Arroyo",409.1115262,4.307692308,1,0,0,1,1,3,2
"1189","5/4/2010","SP","Fairfax",193.0711158,4.823333333,1,0,0,0,0,2,1
"1190","5/11/2010","SP","Fairfax",263.6401684,4.823333333,1,0,0,0,0,2,1
"1191","5/18/2010","SP","Fairfax",176.2741197,4.475833333,1,0,0,0,0,2,1
"1192","5/25/2010","SP","Fairfax",223.0540922,4.200714286,1,0,0,0,0,2,1
"1193","6/1/2010","SP","Fairfax",164.6395453,4.343125,1,0,0,0,0,2,1
"1194","6/8/2010","SP","Fairfax",248.9408807,4.554375,1,0,0,0,0,2,1
"1195","6/15/2010","SP","Fairfax",373.2320668,4.62125,1,0,1,0,0,2,1
"1196","6/22/2010","SP","Fairfax",338.1603048,4.62125,1,0,0,1,0,2,1
"1197","6/29/2010","SP","Fairfax",415.114452,4.62125,1,0,0,1,0,2,1
"1198","7/6/2010","SP","Fairfax",302.5293925,4.286875,1,0,0,1,0,2,1
"1199","7/13/2010","SP","Fairfax",287.386447,4.248125,1,0,0,0,1,2,1
"1200","5/4/2010","SP","Fort Apache",347.9172154,4.659230769,1,0,0,0,1,1,2
"1201","5/11/2010","SP","Fort Apache",203.7967894,4.396666667,1,0,0,0,1,1,2
"1202","5/18/2010","SP","Fort Apache",241.4623114,4.153076923,1,0,0,0,0,1,2
"1203","5/25/2010","SP","Fort Apache",233.1193047,4.1,1,0,0,0,0,1,2
"1204","6/1/2010","SP","Fort Apache",206.841885,4.142857143,1,0,0,0,0,1,2
"1205","6/8/2010","SP","Fort Apache",268.0085595,4.329285714,1,0,0,0,0,1,2
"1206","6/15/2010","SP","Fort Apache",340.7622681,4.331666667,1,0,0,0,0,1,2
"1207","6/22/2010","SP","Fort Apache",299.3513816,4.305384615,1,0,0,0,0,1,2
"1208","6/29/2010","SP","Fort Apache",398.9739902,4.44,1,0,1,0,0,1,2
"1209","7/6/2010","SP","Fort Apache",317.9031757,3.88,1,0,0,1,0,1,2
"1210","7/13/2010","SP","Fort Apache",343.4210421,3.846153846,1,0,0,1,0,1,2
"1211","5/4/2010","SP","Glendale",280.8036126,5.066923077,1,0,0,0,1,2,5
"1212","5/11/2010","SP","Glendale",335.6413556,4.62125,1,0,0,0,1,2,5
"1213","5/18/2010","SP","Glendale",253.8211088,4.130666667,1,0,0,0,0,2,5
"1214","5/25/2010","SP","Glendale",295.8069826,4.1,1,0,0,0,0,2,5
"1215","6/1/2010","SP","Glendale",252.1597575,4.142857143,1,0,0,0,0,2,5
"1216","6/8/2010","SP","Glendale",184.0866571,4.314666667,1,0,0,0,0,2,5
"1217","6/15/2010","SP","Glendale",328.6108293,4.396666667,1,0,0,0,0,2,5
"1218","6/22/2010","SP","Glendale",360.3764687,4.62125,1,0,1,0,0,2,5
